ts_ms,level,repeat,mem_used_mb,mem_total_mb,load1,proc_count,swap_used_mb,booted
1786914016369,10,2,23127,32768,764.70,1922,248.56,10
1786914029693,10,2,23130,32768,936.00,1922,248.56,10
1786914038116,10,2,23122,32768,43.84,1924,248.56,10
1786914047183,10,2,23128,32768,309.07,1925,248.56,10
1786914055620,10,2,23136,32768,511.62,1930,248.56,10
1786914062519,10,2,23128,32768,581.16,1928,248.50,10
1786914069718,10,2,23135,32768,654.66,1928,248.50,10
1786914078001,10,2,23142,32768,775.53,1926,248.50,10
1786914084419,10,2,23142,32768,829.22,1926,248.50,10
1786914092031,10,2,23144,32768,905.26,1927,248.50,10
1786914101179,10,2,23346,32768,977.83,1955,248.50,10
1786914124522,10,2,24492,32768,652.41,2027,248.44,10
1786914148931,10,2,25181,32768,294.01,2120,248.44,10
1786914177157,10,2,25900,32768,633.21,2251,247.25,10
1786914201967,10,2,25978,32768,949.35,2353,247.06,10
1786914227243,10,2,26521,32768,351.72,2392,247.06,10
1786914236403,10,2,27078,32768,890.67,2394,247.06,10
1786914248584,10,2,26956,32768,360.44,2392,501.88,10
1786914262601,10,2,26966,32768,943.25,2398,500.44,10
1786914280498,10,2,27036,32768,598.01,2392,497.25,10
1786914297188,10,2,27077,32768,976.23,2391,729.19,10
1786914318272,10,2,27053,32768,531.97,2415,768.38,10
1786914343968,10,2,27212,32768,234.33,2439,763.19,10
1786914382213,10,2,27344,32768,38.59,2477,1196.50,10
1786914419969,10,2,27230,32768,48.67,2487,1579.19,10
1786914474636,10,2,27441,32768,637.50,2514,1898.81,10
1786914506569,10,2,27311,32768,605.11,2562,1965.81,10
1786914556850,10,2,26983,32768,580.55,2583,2723.00,10
1786914580613,10,2,27005,32768,390.71,2591,2707.25,10
1786914610373,10,2,27018,32768,193.51,2602,2685.94,10
1786914637198,10,2,27120,32768,934.08,2635,3066.62,10
1786914663288,10,2,26923,32768,759.92,2639,3398.94,10
1786914690375,10,2,26909,32768,769.61,2648,3425.56,10
1786914712696,10,2,26894,32768,443.43,2665,3761.00,10
1786914732978,10,2,27197,32768,52.53,2677,3939.50,10
1786914753981,10,2,27017,32768,763.83,2701,4175.94,10
1786914776410,10,2,27832,32768,588.22,2713,4705.31,10
1786914798734,10,2,27625,32768,314.67,2685,4639.25,10
1786914847364,10,2,26300,32768,775.02,2684,4614.56,10
1786914877374,10,2,26288,32768,662.74,2703,4590.81,10
1786914902028,10,2,26084,32768,354.57,2674,4579.25,10
1786914925944,10,2,26251,32768,992.84,2700,4567.75,10
1786914953093,10,2,25893,32768,636.92,2678,4553.81,10
1786914974437,10,2,25975,32768,180.99,2683,4543.62,10
1786914998218,10,2,26316,32768,740.33,2713,4535.44,10
1786915022867,10,2,25936,32768,557.40,2694,4518.31,10
1786915056463,10,2,25849,32768,176.49,2692,4507.81,10
1786915084705,10,2,25997,32768,860.75,2691,4493.12,10
1786915106002,10,2,25986,32768,191.05,2690,4483.31,10
1786915128001,10,2,25950,32768,678.94,2687,4470.44,10
1786915148702,10,2,25996,32768,987.93,2692,4461.31,10
1786915170538,10,2,26035,32768,502.84,2696,4432.62,10
1786915193813,10,2,26069,32768,838.82,2691,4424.69,10
1786915214623,10,2,26318,32768,169.33,2692,4418.25,10
1786915237899,10,2,26128,32768,599.84,2688,4410.00,10
1786915261132,10,2,26159,32768,955.49,2691,4403.94,10
1786915283085,10,2,26143,32768,278.26,2697,4399.31,10
1786915304179,10,2,26180,32768,650.67,2702,4396.19,10
1786915325139,10,2,26188,32768,957.23,2701,4390.38,10
1786915348277,10,2,26185,32768,265.86,2695,4386.44,10
1786915371667,10,2,26183,32768,717.49,2691,4379.88,10
1786915391240,10,2,26187,32768,960.58,2690,4373.56,10
1786915414328,10,2,26203,32768,369.00,2691,4368.00,10
1786915435620,10,2,26202,32768,699.28,2698,4363.12,10
1786915462805,10,2,26242,32768,959.42,2709,4355.19,10
1786915484214,10,2,26267,32768,316.63,2706,4350.81,10
1786915505757,10,2,26291,32768,634.02,2703,4346.56,10
1786915525420,10,2,26319,32768,875.43,2711,4337.44,10
1786915547763,10,2,26335,32768,25.68,2712,4332.25,10
1786915570084,10,2,26350,32768,539.53,2721,4327.00,10
1786915590027,10,2,26381,32768,812.84,2732,4320.62,10
1786915612081,10,2,26467,32768,1018.72,2737,4313.94,10
1786915632325,10,2,26502,32768,370.03,2747,4310.69,10
1786915649825,10,2,26509,32768,681.74,2754,4305.81,10
1786915670663,10,2,26582,32768,938.54,2756,4296.38,10
1786915695410,10,2,26849,32768,358.08,2761,4287.56,10
1786915734287,10,2,26910,32768,1012.64,2777,4277.44,10
1786915779682,10,2,27199,32768,750.02,2786,4272.94,10
1786915816167,10,2,27245,32768,257.82,2793,4268.50,10
1786915868759,10,2,27250,32768,150.20,2796,4262.50,10
1786915928090,10,2,27319,32768,1020.20,2807,4257.94,10
1786915978693,10,2,27332,32768,900.33,2811,4242.75,10
1786916033957,10,2,27241,32768,755.82,2766,4235.75,10
1786916080568,10,2,27194,32768,341.13,2756,4222.75,10
1786916123199,10,2,27146,32768,895.78,2745,4216.69,10
1786916160809,10,2,27148,32768,401.05,2748,4214.12,10
1786916197022,10,2,27206,32768,862.09,2752,4212.25,10
1786916234767,10,2,27286,32768,333.33,2759,4207.94,10
1786916288393,10,2,27307,32768,978.76,2768,4204.44,10
1786916335383,10,2,27325,32768,592.48,2758,4201.62,10
1786916377582,10,2,27360,32768,959.13,2765,4194.88,10
1786916412863,10,2,27413,32768,473.66,2777,4190.75,9
1786916463662,10,2,23873,32768,909.28,2258,4174.06,7
1786916485156,10,2,20049,32768,941.76,1740,2957.75,6
1786916500483,10,2,18893,32768,931.24,1500,2091.12,4
1786916513066,10,2,11922,32768,866.96,722,2046.75,2
1786916518497,10,2,9088,32768,850.07,450,898.75,1
1786916525536,12,1,5627,32768,782.07,174,257.62,0
1786916531493,12,1,8183,32768,671.12,364,256.56,3
1786916550922,12,1,13036,32768,645.54,755,256.06,6
1786916566553,12,1,15858,32768,729.53,1067,255.94,8
1786916582667,12,1,19367,32768,1004.52,1338,255.81,10
1786916603620,12,1,19498,32768,555.02,1555,255.75,11
1786916630701,12,1,21329,32768,463.16,1822,255.50,12
1786916650839,12,1,22533,32768,287.20,1925,255.31,12
1786916665858,12,1,22868,32768,798.84,1967,255.31,12
1786916676776,12,1,23010,32768,68.06,1995,255.31,12
1786916685498,12,1,23318,32768,290.67,2018,255.31,12
1786916694655,12,1,23942,32768,891.19,2073,255.31,12
1786916749290,12,1,25669,32768,673.48,2202,255.25,12
1786916762254,12,1,25704,32768,159.14,2204,255.19,12
1786916774849,12,1,25608,32768,737.42,2211,255.19,12
1786916785584,12,1,25536,32768,466.85,2212,255.12,12
1786916797937,12,1,25603,32768,951.14,2216,255.12,12
1786916809088,12,1,25695,32768,422.18,2219,255.12,12
1786916819817,12,1,25417,32768,919.44,2218,255.12,12
1786916828227,12,1,25507,32768,377.91,2219,255.12,12
1786916836590,12,1,25469,32768,811.58,2220,255.12,12
1786916847071,12,1,25475,32768,160.51,2221,255.12,12
1786916855458,12,1,25452,32768,595.57,2225,255.12,12
1786916864941,12,1,25455,32768,788.68,2227,255.12,12
1786916875476,12,1,25453,32768,115.94,2228,255.06,12
1786916885587,12,1,25451,32768,573.51,2240,255.06,12
1786916894673,12,1,25464,32768,963.79,2242,255.06,12
1786916911422,12,1,25583,32768,759.90,2242,255.00,12
1786916920432,12,1,25661,32768,934.88,2244,255.00,12
1786916928735,12,1,25654,32768,318.29,2244,255.00,12
1786916938922,12,1,25635,32768,727.51,2243,255.00,12
1786916947251,12,1,25603,32768,38.88,2236,255.00,12
1786916956892,12,1,25601,32768,476.57,2237,255.00,12
1786916965992,12,1,25550,32768,817.18,2238,255.00,12
1786916973762,12,1,25510,32768,940.57,2242,255.00,12
1786916981237,12,1,25477,32768,217.85,2244,255.00,12
1786916988418,12,1,25514,32768,388.50,2244,255.00,12
1786916996233,12,1,25551,32768,655.19,2247,255.00,12
1786917004129,12,1,25535,32768,770.89,2248,255.00,12
1786917011871,12,1,25559,32768,978.44,2249,255.00,12
1786917019765,12,1,25721,32768,51.38,2274,254.94,12
1786917047655,12,1,26294,32768,127.90,2369,254.38,12
1786917068586,12,1,26553,32768,10.23,2431,254.38,12
1786917098055,12,1,27301,32768,688.47,2548,667.06,12
1786917124574,12,1,26846,32768,136.92,2597,1311.69,12
1786917147389,12,1,27064,32768,758.70,2624,1299.25,12
1786917164701,12,1,26969,32768,637.60,2655,1435.25,12
1786917175566,12,1,26945,32768,101.00,2665,1488.56,12
1786917186747,12,1,26972,32768,622.45,2652,1857.38,12
1786917193167,12,1,26910,32768,709.94,2647,1853.19,12
1786917199839,12,1,26857,32768,805.47,2625,1842.38,12
1786917230370,12,1,26812,32768,500.28,2636,1829.75,12
1786917246561,12,1,26619,32768,894.53,2622,2045.00,12
1786917259243,12,1,26732,32768,98.49,2637,2024.06,12
1786917276084,12,1,26865,32768,727.67,2635,2012.56,12
1786917297387,12,1,26610,32768,172.64,2659,2160.94,12
1786917322504,12,1,26337,32768,6.76,2704,2728.50,12
1786917340248,12,1,26367,32768,796.61,2731,2719.50,12
1786917356400,12,1,26552,32768,252.26,2759,2929.25,12
1786917381434,12,1,27092,32768,983.53,2833,3922.81,12
1786917406119,12,1,26111,32768,63.93,2782,3906.44,12
1786917424328,12,1,26803,32768,576.27,2826,4152.81,12
1786917444372,12,1,26052,32768,332.85,2792,4243.69,12
1786917455956,12,1,26407,32768,939.97,2814,4227.94,12
1786917476969,12,1,25863,32768,752.51,2810,4342.56,12
1786917488684,12,1,26885,32768,18.73,2829,4504.81,12
1786917506582,12,1,26467,32768,763.13,2820,4670.25,12
1786917524465,12,1,25283,32768,200.69,2805,4617.25,12
1786917557315,12,1,26161,32768,274.52,2812,4603.06,12
1786917568724,12,1,26180,32768,553.27,2817,4588.62,12
1786917578895,12,1,26148,32768,734.00,2823,4575.12,12
1786917592413,12,1,26822,32768,922.47,2896,4793.69,12
1786917608283,12,1,26560,32768,221.96,2918,4961.25,12
1786917619905,12,1,26671,32768,496.14,2941,4950.94,12
1786917640726,12,1,27176,32768,1015.80,2996,4936.62,12
1786917659197,12,1,26852,32768,320.90,3008,4925.56,12
1786917667935,12,1,27500,32768,403.04,3020,5808.81,12
1786917720012,12,1,26862,32768,835.03,3026,6014.56,12
1786917754037,12,1,26803,32768,278.95,3050,5980.06,12
1786917817148,12,1,26899,32768,641.43,3056,6292.44,12
1786917833290,12,1,26867,32768,747.81,3059,6284.88,12
1786917847750,12,1,27284,32768,744.45,3062,6538.19,12
1786917866972,12,1,27307,32768,843.26,3064,6526.69,12
1786917877851,12,1,27296,32768,872.75,3064,6521.62,12
1786917898760,12,1,26650,32768,932.24,3066,6580.19,12
1786917938504,12,1,27239,32768,447.36,3073,6702.06,12
1786917958116,12,1,26883,32768,557.25,3096,6720.88,12
1786917968044,12,1,27050,32768,551.56,3103,6992.88,12
1786918004897,12,1,27104,32768,476.95,3126,6983.06,12
1786918041621,12,1,27211,32768,571.34,3114,7191.06,12
1786918058001,12,1,27287,32768,622.77,3120,7178.38,12
1786918069132,12,1,27263,32768,610.57,3111,7169.06,12
1786918087389,12,1,27181,32768,588.31,3126,7362.69,12
1786918106679,12,1,27239,32768,578.76,3114,7355.81,12
1786918123148,12,1,27192,32768,564.97,3132,7347.19,12
1786918138880,12,1,26502,32768,537.59,3113,7465.25,12
1786918159375,12,1,27044,32768,523.47,3130,7518.31,12
1786918176986,12,1,27089,32768,582.83,3130,7511.44,12
1786918195918,12,1,27114,32768,622.16,3116,7589.00,12
1786918215376,12,1,27017,32768,595.22,3132,7692.56,12
1786918230207,12,1,26996,32768,583.96,3116,7681.94,12
1786918244859,12,1,26988,32768,539.74,3116,7675.94,12
1786918261567,12,1,27099,32768,472.40,3128,7849.69,12
1786918281018,12,1,27227,32768,448.94,3141,7828.75,12
1786918291977,12,1,27237,32768,424.66,3140,7817.50,12
1786918304359,12,1,27254,32768,407.42,3139,7811.75,12
1786918323249,12,1,27098,32768,368.85,3144,7981.25,12
1786918338547,12,1,27100,32768,356.33,3129,7951.94,12
1786918358100,12,1,27398,32768,346.12,3155,7921.06,12
1786918376340,12,1,27089,32768,334.40,3160,8094.00,12
1786918404549,12,1,27370,32768,298.07,3147,8079.19,12
1786918426829,12,1,27427,32768,288.93,3156,8047.44,12
1786918453411,12,1,27342,32768,266.29,3158,8190.94,12
1786918475100,12,1,27524,32768,246.43,3170,8175.75,12
1786918501027,12,1,27483,32768,293.38,3174,8377.50,12
1786918525088,12,1,27470,32768,265.08,3175,8359.69,12
1786918563189,12,1,27391,32768,207.36,3174,8525.56,12
1786918587256,12,1,27631,32768,213.25,3187,8485.06,12
1786918626568,12,1,27381,32768,207.06,3190,8642.75,12
1786918660547,12,1,27799,32768,221.09,3193,8793.94,12
1786918735635,12,1,27570,32768,161.85,3206,8839.44,12
1786918780711,12,1,27778,32768,166.53,3216,8761.25,12
1786918817404,12,1,27757,32768,203.47,3224,8925.69,12
1786918851382,12,1,27820,32768,182.49,3229,9064.88,12
1786918902891,12,1,27915,32768,221.70,3240,9251.19,12
1786918937414,12,1,27898,32768,234.02,3244,9240.62,12
1786918984199,12,1,27896,32768,230.47,3248,9271.94,12
1786919024329,12,1,27911,32768,243.48,3252,9272.94,12
1786919068533,12,1,27917,32768,311.14,3250,9313.38,12
1786919109168,12,1,27900,32768,319.61,3252,9311.06,12
1786919148007,12,1,27913,32768,307.14,3250,9371.75,12
1786919184108,12,1,27900,32768,279.54,3252,9379.12,12
1786919223572,12,1,27903,32768,252.86,3252,9379.56,12
1786919256990,12,1,27912,32768,211.87,3255,9399.44,12
1786919299357,12,1,27903,32768,214.84,3257,9437.12,12
1786919335814,12,1,27880,32768,236.75,3259,9480.06,12
1786919371799,12,1,27891,32768,195.07,3261,9468.81,12
1786919405887,12,1,27909,32768,190.80,3261,9517.44,12
1786919449873,12,1,27901,32768,195.23,3262,9498.69,12
1786919489651,12,1,27812,32768,207.76,3227,9472.81,12
1786919533856,12,1,27736,32768,199.38,3192,9445.25,12
1786919577706,12,1,27624,32768,206.94,3150,9424.69,12
1786919614414,12,1,27655,32768,215.93,3162,9410.56,12
1786919649871,12,1,27705,32768,281.56,3167,9398.62,11
1786919689541,12,1,26583,32768,367.51,2924,9346.75,11
1786919717854,12,1,25565,32768,347.07,2714,9291.06,10
1786919741744,12,1,24543,32768,419.88,2482,7207.38,9
1786919760199,12,1,24716,32768,404.13,2473,6163.06,8
1786919775462,12,1,23161,32768,398.33,2211,5480.69,7
1786919788554,12,1,21525,32768,410.83,1966,5431.38,6
1786919801047,12,1,19917,32768,401.87,1729,3995.62,6
1786919812840,12,1,18097,32768,425.06,1469,3945.88,4
1786919821017,12,1,16571,32768,451.00,1225,3874.62,3
1786919828620,12,1,11977,32768,416.89,457,1450.38,1
1786919834445,12,1,6737,32768,383.67,177,271.62,0
1786919835245,12,2,6659,32768,383.67,171,270.88,0
1786919840972,12,2,9049,32768,334.67,358,261.88,3
1786919855101,12,2,13010,32768,370.62,651,260.25,4
1786919869102,12,2,15379,32768,484.00,883,260.19,7
1786919886378,12,2,18516,32768,691.35,1183,260.12,9
1786919915899,12,2,19515,32768,423.96,1521,260.06,11
1786919932430,12,2,21226,32768,960.07,1775,260.00,12
1786919961758,12,2,22972,32768,135.85,1934,260.00,12
1786919988941,12,2,23603,32768,273.18,2042,259.94,12
1786920026051,12,2,25532,32768,52.09,2179,259.94,12
1786920057891,12,2,25703,32768,509.45,2183,259.94,12
1786920066473,12,2,25671,32768,19.40,2183,259.94,12
1786920075917,12,2,25623,32768,332.64,2184,259.94,12
1786920085071,12,2,25740,32768,865.20,2206,259.94,12
1786920100545,12,2,25509,32768,922.69,2223,259.94,12
1786920111195,12,2,25623,32768,426.02,2223,259.94,12
1786920119611,12,2,25646,32768,693.32,2222,259.88,12
1786920146411,12,2,26083,32768,143.00,2278,259.88,12
1786920160240,12,2,26132,32768,977.44,2283,259.69,12
1786920173851,12,2,26081,32768,483.77,2277,259.69,12
1786920182984,12,2,26028,32768,973.13,2273,259.62,12
1786920189686,12,2,25960,32768,93.98,2270,259.62,12
1786920195938,12,2,25956,32768,305.39,2268,259.62,12
1786920204180,12,2,25934,32768,708.47,2262,259.62,12
1786920210263,12,2,25920,32768,889.01,2258,259.62,12
1786920216411,12,2,25878,32768,266.22,2254,259.44,12
1786920222553,12,2,25882,32768,482.02,2251,259.44,12
1786920228746,12,2,25858,32768,683.49,2248,259.44,12
1786920235264,12,2,25836,32768,870.35,2245,259.44,12
1786920241805,12,2,25850,32768,232.17,2243,259.44,12
1786920248238,12,2,25836,32768,440.84,2246,259.44,12
1786920253949,12,2,25810,32768,633.68,2242,259.44,12
1786920260433,12,2,25778,32768,974.88,2234,259.44,12
1786920268026,12,2,25754,32768,102.24,2231,259.44,12
1786920274107,12,2,25701,32768,310.98,2229,259.44,12
1786920280572,12,2,25691,32768,688.37,2229,259.38,12
1786920289535,12,2,25646,32768,856.43,2235,259.38,12
1786920296754,12,2,25642,32768,258.37,2234,259.38,12
1786920302390,12,2,25617,32768,481.28,2235,259.38,12
1786920308049,12,2,25594,32768,627.24,2226,259.38,12
1786920316043,12,2,25592,32768,754.22,2231,259.38,12
1786920321631,12,2,25742,32768,954.58,2233,259.38,12
1786920327674,12,2,25812,32768,9.73,2254,259.38,12
1786920341430,12,2,26448,32768,574.11,2345,259.38,12
1786920371593,12,2,27969,32768,738.96,2411,671.94,12
1786920385548,12,2,26847,32768,455.30,2440,667.88,12
1786920404137,12,2,26837,32768,165.41,2454,665.12,12
1786920425040,12,2,26950,32768,173.53,2496,1153.62,12
1786920442019,12,2,26578,32768,163.55,2507,1149.50,12
1786920459059,12,2,26767,32768,856.65,2528,1145.94,12
1786920479430,12,2,28153,32768,710.29,2519,1369.06,12
1786920493585,12,2,26620,32768,244.56,2501,1367.75,12
1786920502292,12,2,26627,32768,592.42,2500,1365.38,12
1786920510381,12,2,26611,32768,710.74,2500,1361.12,12
1786920524271,12,2,26638,32768,8.65,2518,1358.12,12
1786920534261,12,2,26566,32768,320.88,2512,1357.50,12
1786920547627,12,2,26554,32768,775.19,2515,1541.12,12
1786920560239,12,2,26534,32768,29.30,2515,1538.31,12
1786920572854,12,2,26562,32768,593.49,2524,1531.12,12
1786920586030,12,2,26606,32768,20.85,2540,1525.31,12
1786920603598,12,2,26645,32768,575.29,2546,1742.62,12
1786920616549,12,2,26585,32768,18.75,2545,1739.12,12
1786920629560,12,2,26524,32768,422.85,2556,1716.69,12
1786920645210,12,2,26504,32768,43.88,2569,1705.75,12
1786920664434,12,2,26838,32768,642.62,2626,1922.06,12
1786920686514,12,2,26815,32768,592.27,2662,1895.31,12
1786920704283,12,2,26843,32768,67.87,2670,1887.88,12
1786920719834,12,2,27490,32768,700.53,2681,2147.44,12
1786920728455,12,2,27059,32768,793.94,2681,2259.19,12
1786920741766,12,2,27001,32768,939.53,2676,2248.31,12
1786920752207,12,2,26885,32768,1015.48,2709,2614.50,12
1786920786299,12,2,27096,32768,809.87,2768,3263.12,12
1786920811251,12,2,27594,32768,662.03,2830,4026.12,12
1786920830433,12,2,26843,32768,519.77,2838,4136.69,12
1786920857534,12,2,26812,32768,535.20,2879,4901.44,12
1786920880750,12,2,27162,32768,441.16,2907,5396.56,12
1786920891201,12,2,25467,32768,979.85,2864,5388.25,12
1786920903368,12,2,26419,32768,292.17,2862,5598.69,12
1786920914920,12,2,26297,32768,648.38,2865,5593.62,12
1786920927226,12,2,26144,32768,38.79,2858,5582.38,12
1786920941644,12,2,25631,32768,581.14,2843,5571.38,12
1786920956147,12,2,25743,32768,981.05,2847,5563.88,12
1786920963807,12,2,25800,32768,101.74,2862,5559.56,12
1786920970189,12,2,25887,32768,328.62,2858,5552.81,12
1786920979997,12,2,25750,32768,679.85,2854,5549.88,12
1786920986639,12,2,25779,32768,1012.01,2863,5547.56,12
1786920993007,12,2,25787,32768,132.39,2863,5540.38,12
1786921010199,12,2,25784,32768,662.73,2947,5479.94,12
1786921068090,12,2,26430,32768,9.18,2994,5466.56,12
1786921090134,12,2,26743,32768,602.97,3015,5715.62,12
1786921103988,12,2,26695,32768,954.65,3029,5710.81,12
1786921122574,12,2,26847,32768,536.84,3032,5701.00,12
1786921134256,12,2,26644,32768,817.38,3030,5697.50,12
1786921145482,12,2,26888,32768,16.94,3034,5945.00,12
1786921167032,12,2,26869,32768,724.92,3035,5937.81,12
1786921182832,12,2,27124,32768,999.63,3070,5909.81,12
1786921199490,12,2,27887,32768,407.40,3090,6761.62,12
1786921224772,12,2,26822,32768,936.99,3097,6746.38,12
1786921247021,12,2,26927,32768,442.08,3088,6729.50,12
1786921273033,12,2,26919,32768,904.61,3086,6907.50,12
1786921297940,12,2,26961,32768,373.97,3093,6890.56,12
1786921318234,12,2,26525,32768,733.76,3099,7126.06,12
1786921341120,12,2,27170,32768,146.69,3108,7072.81,12
1786921353583,12,2,27180,32768,381.98,3109,7058.94,12
1786921366318,12,2,27111,32768,672.61,3112,7046.12,12
1786921389659,12,2,27242,32768,918.77,3100,7312.56,12
1786921411270,12,2,27141,32768,979.14,3079,7299.25,12
1786921455965,12,2,26760,32768,954.65,3052,7464.19,12
1786921478712,12,2,26824,32768,976.83,3032,7414.75,12
1786921497799,12,2,26867,32768,96.86,3033,7469.81,12
1786921526121,12,2,26989,32768,431.41,3025,7530.69,12
1786921540686,12,2,27014,32768,557.60,3030,7522.31,12
1786921557108,12,2,26346,32768,652.00,3031,7661.19,12
1786921572920,12,2,26876,32768,734.46,3031,7705.25,12
1786921592245,12,2,26939,32768,855.46,3038,7691.06,12
1786921619413,12,2,26539,32768,942.60,3046,7848.75,12
1786921641509,12,2,26918,32768,975.45,3047,7813.56,12
1786921662640,12,2,26890,32768,973.96,3031,7804.69,12
1786921682168,12,2,26853,32768,982.20,3032,7861.81,12
1786921698005,12,2,26859,32768,980.53,3033,7855.56,12
1786921716700,12,2,26883,32768,967.66,3034,7845.81,12
1786921735170,12,2,26944,32768,957.34,3042,7829.12,12
1786921748286,12,2,26808,32768,961.35,3037,7954.75,12
1786921773802,12,2,26777,32768,920.33,3038,7936.00,12
1786921790885,12,2,26835,32768,905.12,3037,7925.50,12
1786921811402,12,2,26906,32768,867.33,3035,7912.44,12
1786921830585,12,2,26965,32768,853.85,3042,7894.50,12
1786921849590,12,2,26961,32768,848.29,3056,7884.00,12
1786921873866,12,2,27137,32768,894.46,3068,8017.56,12
1786921891120,12,2,27172,32768,882.32,3084,7998.69,12
1786921908411,12,2,27123,32768,877.10,3068,7987.75,12
1786921923909,12,2,27006,32768,843.02,3082,8144.94,12
1786921944485,12,2,27089,32768,819.37,3086,8130.25,12
1786921966163,12,2,27129,32768,813.23,3075,8113.12,12
1786921985650,12,2,27042,32768,792.38,3076,8213.06,12
1786922006170,12,2,27051,32768,761.59,3079,8201.62,12
1786922046389,12,2,27009,32768,697.97,3084,8206.00,12
1786922070422,12,2,27048,32768,661.11,3080,8182.19,12
1786922102278,12,2,27007,32768,649.35,3076,8222.94,12
1786922122893,12,2,27033,32768,650.31,3085,8211.06,12
1786922148334,12,2,27094,32768,639.55,3080,8198.44,12
1786922169864,12,2,27020,32768,642.26,3082,8288.50,12
1786922190504,12,2,27052,32768,617.85,3080,8275.81,12
1786922220598,12,2,27031,32768,585.20,3080,8301.69,12
1786922242051,12,2,27037,32768,575.31,3082,8292.06,12
1786922261635,12,2,27078,32768,548.04,3095,8283.06,12
1786922285518,12,2,27049,32768,515.23,3086,8265.81,12
1786922307405,12,2,27080,32768,501.08,3082,8255.25,12
1786922327212,12,2,27093,32768,465.61,3091,8241.12,12
1786922351503,12,2,27020,32768,435.59,3092,8344.69,12
1786922371323,12,2,27015,32768,421.23,3093,8335.62,12
1786922391660,12,2,27284,32768,437.72,3108,8287.12,12
1786922408417,12,2,27080,32768,449.56,3096,8414.25,12
1786922423689,12,2,27305,32768,437.13,3112,8400.88,12
1786922441884,12,2,27313,32768,416.51,3116,8384.31,12
1786922467981,12,2,27192,32768,396.46,3116,8559.94,12
1786922498073,12,2,27247,32768,477.54,3121,8543.94,12
1786922545334,12,2,27235,32768,334.79,3116,8576.31,12
1786922573167,12,2,27261,32768,268.31,3121,8578.62,12
1786922609729,12,2,27518,32768,212.74,3138,8610.44,12
1786922638171,12,2,27431,32768,212.35,3135,8786.06,12
1786922676428,12,2,27442,32768,191.20,3146,8727.12,12
1786922713126,12,2,27613,32768,272.94,3164,8896.31,12
1786922772197,12,2,27582,32768,272.66,3171,9057.56,12
1786922799492,12,2,27692,32768,246.37,3173,9224.62,12
1786922886500,12,2,27624,32768,292.39,3189,9280.38,12
1786922951750,12,2,27653,32768,209.56,3201,9296.50,12
1786922975076,12,2,27648,32768,202.56,3205,9316.44,12
1786923010127,12,2,27775,32768,182.15,3207,9485.69,12
1786923089977,12,2,27748,32768,147.98,3214,9707.88,12
1786923140295,12,2,27726,32768,199.71,3226,9745.44,12
1786923171550,12,2,27729,32768,209.20,3235,9846.50,12
1786923215323,12,2,27831,32768,279.85,3201,9822.50,12
1786923252233,12,2,27747,32768,321.64,3170,9794.56,12
1786923292265,12,2,27649,32768,312.71,3130,9775.31,12
1786923328265,12,2,27654,32768,328.43,3126,9751.06,12
1786923372002,12,2,27688,32768,397.35,3128,9718.69,12
1786923410458,12,2,27722,32768,480.77,3132,9702.94,12
1786923450699,12,2,27766,32768,455.44,3137,9678.50,12
1786923500742,12,2,27883,32768,457.51,3142,9645.75,12
1786923545110,12,2,27915,32768,540.47,3144,9666.94,12
1786923595545,12,2,27890,32768,538.67,3142,9650.88,12
1786923640451,12,2,27899,32768,543.13,3143,9647.06,12
1786923681584,12,2,27899,32768,519.48,3140,9705.12,12
1786923721336,12,2,27883,32768,595.84,3141,9695.00,12
1786923766991,12,2,27903,32768,553.91,3144,9761.81,12
1786923809555,12,2,27881,32768,639.37,3146,9874.31,12
1786923854977,12,2,27836,32768,692.34,3144,9859.25,12
1786923897620,12,2,27855,32768,686.42,3143,9843.44,12
1786923937322,12,2,27862,32768,650.83,3148,9826.19,11
1786923981482,12,2,26694,32768,584.77,2900,9766.44,10
1786924015611,12,2,25597,32768,494.06,2664,9025.88,9
1786924037064,12,2,24802,32768,439.69,2209,5706.25,7
1786924059687,12,2,22134,32768,488.39,1972,5659.50,7
1786924068924,12,2,20205,32768,521.21,1712,4162.19,6
1786924076364,12,2,16058,32768,474.96,1219,4099.88,4
1786924082962,12,2,13800,32768,439.56,964,2718.38,3
1786924088236,12,2,9148,32768,404.69,456,1471.56,1
